Graph(num_nodes=20, num_edges=292,
      ndata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)}
      edata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)})
cuda:1
Namespace(alpha=0.999, aug='1st', batch_size=32, beta1=0.9, beta2=0.999, clip_norm=1.0, cv=False, cvrun=-1, dataset='dgl', degree_embedding_size=16, epochs=100, exp='Pretrain', finetune=False, fold_idx=0, freq_embedding_size=16, gpu=0, hidden_size=64, learning_rate=0.005, load_path=None, lr_decay_epochs=[120, 160, 200], lr_decay_rate=0.0, max_degree=512, max_edge_freq=16, max_node_freq=16, moco=True, model='gin', model_folder='saved/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', model_name='Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', model_path='saved', momentum=0.9, nce_k=16384, nce_t=0.07, norm=True, num_copies=12, num_layer=5, num_samples=2000, num_workers=24, optimizer='adam', positional_embedding_size=32, print_freq=10, readout='avg', restart_prob=0.8, resume='', rw_hops=256, save_freq=1, seed=0, set2set_iter=6, set2set_lstm_layer=3, subgraph_size=128, tb_folder='tensorboard/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', tb_freq=50, tb_path='tensorboard', weight_decay=1e-05)
Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999
Use GPU: 0 for training
setting random seeds
before construct dataset 5.254283905029297
load graph done
before construct dataloader 5.254283905029297
before training 5.254283905029297
using queue shape: (16384,64)
==> training...
moco1
moco2
moco3
moco4
Train: [0][1/1500]	BT 20.379 (20.379)	DT 19.080 (19.080)	loss 5.540 (5.540)	prob 5.742 (5.742)	GS 33.891 (33.891)	mem 74.267
Train: [79][300/1500]	BT 0.035 (0.348)	DT 0.001 (0.311)	loss 6.912 (6.810)	prob 2.616 (2.963)	GS 33.812 (32.246)	mem 73.278
Train: [79][310/1500]	BT 0.033 (0.347)	DT 0.001 (0.310)	loss 6.809 (6.813)	prob 2.647 (2.912)	GS 33.484 (33.047)	mem 73.281
Train: [79][320/1500]	BT 0.026 (0.337)	DT 0.000 (0.300)	loss 6.735 (6.828)	prob 3.425 (2.865)	GS 33.812 (32.766)	mem 73.281
Train: [79][330/1500]	BT 0.032 (0.342)	DT 0.000 (0.306)	loss 6.685 (6.829)	prob 2.815 (2.793)	GS 28.891 (32.764)	mem 73.284
Train: [79][340/1500]	BT 0.028 (0.333)	DT 0.000 (0.297)	loss 6.709 (6.862)	prob 3.159 (2.801)	GS 32.828 (33.075)	mem 73.285
Train: [79][350/1500]	BT 0.038 (0.324)	DT 0.001 (0.288)	loss 6.907 (6.858)	prob 2.357 (2.799)	GS 35.281 (33.029)	mem 73.285
Train: [79][360/1500]	BT 0.025 (0.339)	DT 0.000 (0.303)	loss 6.786 (6.830)	prob 2.252 (2.403)	GS 33.703 (33.288)	mem 73.482
Train: [79][370/1500]	BT 0.033 (0.331)	DT 0.000 (0.295)	loss 6.780 (6.810)	prob 2.829 (2.556)	GS 33.938 (32.645)	mem 73.530
Train: [79][380/1500]	BT 0.036 (0.334)	DT 0.000 (0.298)	loss 6.791 (6.791)	prob 1.760 (2.553)	GS 33.578 (32.334)	mem 74.073
Train: [79][390/1500]	BT 0.032 (0.326)	DT 0.000 (0.291)	loss 6.805 (6.790)	prob 1.782 (2.548)	GS 38.359 (32.454)	mem 74.123
Train: [79][400/1500]	BT 0.038 (0.319)	DT 0.001 (0.283)	loss 6.734 (6.780)	prob 2.072 (2.538)	GS 35.016 (32.701)	mem 74.271
Train: [79][410/1500]	BT 0.037 (0.319)	DT 0.001 (0.283)	loss 6.732 (6.792)	prob 2.455 (2.220)	GS 34.672 (33.050)	mem 74.453
Train: [79][420/1500]	BT 0.039 (0.312)	DT 0.001 (0.276)	loss 6.544 (6.755)	prob 3.205 (2.282)	GS 34.562 (32.497)	mem 74.453
Train: [79][430/1500]	BT 0.034 (0.327)	DT 0.001 (0.291)	loss 6.665 (6.786)	prob 1.882 (2.329)	GS 36.406 (32.922)	mem 74.503
Train: [79][440/1500]	BT 0.031 (0.320)	DT 0.000 (0.285)	loss 6.813 (6.805)	prob 1.523 (2.306)	GS 35.750 (32.921)	mem 74.503
Train: [79][450/1500]	BT 0.039 (0.314)	DT 0.001 (0.278)	loss 6.585 (6.813)	prob 2.666 (2.360)	GS 32.016 (32.948)	mem 74.504
Train: [79][460/1500]	BT 0.038 (0.317)	DT 0.000 (0.281)	loss 6.904 (6.807)	prob 2.150 (2.492)	GS 34.969 (32.548)	mem 74.505
Train: [79][470/1500]	BT 0.039 (0.311)	DT 0.001 (0.275)	loss 7.016 (6.776)	prob 2.369 (2.446)	GS 32.141 (31.648)	mem 74.505
Train: [79][480/1500]	BT 0.039 (0.311)	DT 0.001 (0.275)	loss 6.715 (6.766)	prob 2.378 (2.481)	GS 32.578 (32.172)	mem 74.505
Train: [79][490/1500]	BT 0.040 (0.306)	DT 0.001 (0.270)	loss 6.864 (6.760)	prob 2.282 (2.462)	GS 34.641 (32.282)	mem 74.504
Train: [79][500/1500]	BT 0.030 (0.315)	DT 0.000 (0.279)	loss 6.682 (6.752)	prob 2.741 (2.424)	GS 33.578 (32.405)	mem 74.507
Train: [79][510/1500]	BT 0.031 (0.314)	DT 0.000 (0.278)	loss 6.907 (6.818)	prob 2.156 (2.591)	GS 39.281 (34.027)	mem 74.506
Train: [79][520/1500]	BT 0.039 (0.309)	DT 0.001 (0.273)	loss 6.978 (6.801)	prob 1.682 (2.484)	GS 35.859 (33.773)	mem 74.508
Train: [79][530/1500]	BT 0.033 (0.309)	DT 0.001 (0.273)	loss 6.841 (6.789)	prob 2.551 (2.501)	GS 34.656 (33.336)	mem 74.510
Train: [79][540/1500]	BT 0.028 (0.303)	DT 0.000 (0.268)	loss 6.659 (6.791)	prob 1.700 (2.447)	GS 30.047 (32.984)	mem 74.511
Train: [79][550/1500]	BT 0.039 (0.300)	DT 0.001 (0.264)	loss 6.755 (6.799)	prob 2.515 (2.488)	GS 33.812 (33.288)	mem 74.512
Train: [79][560/1500]	BT 0.039 (0.300)	DT 0.001 (0.264)	loss 6.640 (6.715)	prob 2.538 (2.465)	GS 34.391 (32.639)	mem 74.512
Train: [79][570/1500]	BT 0.040 (0.296)	DT 0.001 (0.261)	loss 7.266 (6.773)	prob 2.411 (2.506)	GS 33.125 (33.259)	mem 74.513
Train: [79][580/1500]	BT 0.039 (0.299)	DT 0.001 (0.263)	loss 7.046 (6.757)	prob 2.328 (2.479)	GS 29.453 (32.611)	mem 74.514
Train: [79][590/1500]	BT 0.076 (0.295)	DT 0.003 (0.259)	loss 6.721 (6.739)	prob 2.495 (2.472)	GS 35.844 (32.744)	mem 74.516
Train: [79][600/1500]	BT 0.039 (0.300)	DT 0.000 (0.263)	loss 6.679 (6.743)	prob 2.301 (2.472)	GS 30.031 (32.745)	mem 74.516
Train: [79][610/1500]	BT 0.037 (0.296)	DT 0.000 (0.259)	loss 6.741 (6.683)	prob 3.209 (2.508)	GS 35.922 (33.784)	mem 74.516
Train: [79][620/1500]	BT 0.038 (0.294)	DT 0.001 (0.257)	loss 6.692 (6.686)	prob 2.632 (2.655)	GS 33.891 (32.970)	mem 74.516
Train: [79][630/1500]	BT 0.059 (0.293)	DT 0.009 (0.257)	loss 6.906 (6.685)	prob 2.916 (2.669)	GS 34.062 (32.992)	mem 74.521
Train: [79][640/1500]	BT 0.091 (0.292)	DT 0.001 (0.255)	loss 6.835 (6.695)	prob 2.084 (2.618)	GS 35.000 (32.660)	mem 74.524
Train: [79][650/1500]	BT 11.959 (0.322)	DT 11.899 (0.284)	loss 6.827 (6.712)	prob 3.016 (2.620)	GS 38.922 (32.819)	mem 74.522
Train: [79][660/1500]	BT 0.038 (0.317)	DT 0.000 (0.280)	loss 6.660 (6.745)	prob 1.524 (2.688)	GS 29.859 (32.622)	mem 74.523
Train: [79][670/1500]	BT 0.031 (0.313)	DT 0.000 (0.276)	loss 6.809 (6.776)	prob 3.156 (2.780)	GS 34.812 (31.916)	mem 74.523
Train: [79][680/1500]	BT 0.025 (0.317)	DT 0.000 (0.280)	loss 6.815 (6.768)	prob 2.842 (2.800)	GS 31.547 (31.970)	mem 74.535
Train: [79][690/1500]	BT 0.037 (0.313)	DT 0.000 (0.276)	loss 6.760 (6.757)	prob 2.975 (2.782)	GS 31.422 (31.708)	mem 74.536
Train: [79][700/1500]	BT 0.037 (0.313)	DT 0.001 (0.276)	loss 6.608 (6.762)	prob 2.455 (2.738)	GS 36.609 (31.891)	mem 74.530
Train: [79][710/1500]	BT 0.041 (0.309)	DT 0.000 (0.272)	loss 6.545 (6.682)	prob 3.045 (2.583)	GS 31.031 (30.134)	mem 74.529
Train: [79][720/1500]	BT 0.037 (0.306)	DT 0.000 (0.269)	loss 6.624 (6.652)	prob 2.170 (2.568)	GS 30.141 (31.498)	mem 74.530
Train: [79][730/1500]	BT 0.026 (0.306)	DT 0.000 (0.269)	loss 6.849 (6.683)	prob 2.014 (2.520)	GS 35.406 (31.636)	mem 74.433
Train: [79][740/1500]	BT 0.027 (0.302)	DT 0.000 (0.265)	loss 6.650 (6.703)	prob 2.923 (2.511)	GS 35.344 (32.041)	mem 74.435
Train: [79][750/1500]	BT 0.051 (0.304)	DT 0.002 (0.267)	loss 6.767 (6.713)	prob 2.406 (2.485)	GS 33.969 (32.169)	mem 74.437
Train: [79][760/1500]	BT 0.037 (0.300)	DT 0.001 (0.263)	loss 6.557 (6.676)	prob 2.216 (2.567)	GS 30.688 (31.352)	mem 74.437
Train: [79][770/1500]	BT 2.720 (0.300)	DT 2.683 (0.264)	loss 6.727 (6.682)	prob 2.156 (2.327)	GS 33.719 (31.580)	mem 74.438
Train: [79][780/1500]	BT 0.037 (0.298)	DT 0.001 (0.262)	loss 6.846 (6.680)	prob 2.479 (2.423)	GS 34.156 (31.815)	mem 74.438
Train: [79][790/1500]	BT 0.038 (0.295)	DT 0.001 (0.258)	loss 6.843 (6.686)	prob 2.271 (2.433)	GS 35.266 (31.921)	mem 74.438
Train: [79][800/1500]	BT 0.038 (0.295)	DT 0.001 (0.259)	loss 6.607 (6.681)	prob 2.424 (2.405)	GS 35.188 (31.927)	mem 74.439
Train: [79][810/1500]	BT 0.510 (0.294)	DT 0.471 (0.257)	loss 6.899 (6.689)	prob 2.155 (2.399)	GS 27.984 (31.059)	mem 74.440
Train: [79][820/1500]	BT 0.038 (0.293)	DT 0.001 (0.257)	loss 6.825 (6.701)	prob 2.746 (2.368)	GS 32.656 (31.137)	mem 74.460
Train: [79][830/1500]	BT 2.806 (0.295)	DT 2.775 (0.258)	loss 6.627 (6.666)	prob 2.422 (2.437)	GS 33.172 (31.261)	mem 74.461
Train: [79][840/1500]	BT 0.032 (0.292)	DT 0.001 (0.255)	loss 6.686 (6.666)	prob 2.729 (2.449)	GS 33.531 (31.566)	mem 74.462
Train: [79][850/1500]	BT 0.064 (0.296)	DT 0.004 (0.259)	loss 6.406 (6.663)	prob 2.130 (2.467)	GS 33.234 (31.820)	mem 74.446
Train: [79][860/1500]	BT 0.028 (0.305)	DT 0.000 (0.268)	loss 6.683 (6.673)	prob 2.406 (2.042)	GS 35.594 (33.123)	mem 74.449
Train: [79][870/1500]	BT 0.027 (0.302)	DT 0.000 (0.265)	loss 6.664 (6.685)	prob 2.790 (2.318)	GS 31.656 (33.898)	mem 74.450
Train: [79][880/1500]	BT 0.031 (0.303)	DT 0.000 (0.267)	loss 6.746 (6.677)	prob 2.425 (2.383)	GS 35.078 (34.101)	mem 74.452
Train: [79][890/1500]	BT 0.025 (0.300)	DT 0.000 (0.264)	loss 6.881 (6.677)	prob 2.080 (2.332)	GS 32.547 (33.886)	mem 74.452
Train: [79][900/1500]	BT 0.025 (0.297)	DT 0.000 (0.261)	loss 6.543 (6.684)	prob 2.258 (2.361)	GS 34.938 (33.758)	mem 74.453
Train: [79][910/1500]	BT 0.031 (0.306)	DT 0.000 (0.269)	loss 6.623 (6.694)	prob 2.264 (2.410)	GS 35.281 (33.348)	mem 74.453
Train: [79][920/1500]	BT 0.042 (0.315)	DT 0.006 (0.279)	loss 6.748 (6.686)	prob 1.770 (2.477)	GS 33.688 (32.637)	mem 74.450
Train: [79][930/1500]	BT 0.025 (0.312)	DT 0.000 (0.276)	loss 6.687 (6.693)	prob 2.172 (2.506)	GS 31.016 (32.651)	mem 74.451
Train: [79][940/1500]	BT 0.026 (0.309)	DT 0.000 (0.273)	loss 6.649 (6.686)	prob 3.410 (2.574)	GS 33.844 (32.540)	mem 74.452
Train: [79][950/1500]	BT 0.028 (0.313)	DT 0.000 (0.277)	loss 6.667 (6.673)	prob 2.297 (2.580)	GS 34.250 (32.574)	mem 74.449
Train: [79][960/1500]	BT 0.030 (0.310)	DT 0.000 (0.274)	loss 6.559 (6.655)	prob 2.443 (2.400)	GS 30.906 (31.033)	mem 74.448
Train: [79][970/1500]	BT 0.048 (0.310)	DT 0.006 (0.274)	loss 6.680 (6.656)	prob 2.522 (2.402)	GS 32.984 (32.115)	mem 74.449
Train: [79][980/1500]	BT 0.039 (0.308)	DT 0.001 (0.271)	loss 6.741 (6.661)	prob 2.986 (2.485)	GS 36.141 (32.896)	mem 74.450
Train: [79][990/1500]	BT 0.039 (0.305)	DT 0.001 (0.269)	loss 7.110 (6.670)	prob 1.863 (2.481)	GS 33.047 (32.928)	mem 74.450
Train: [79][1000/1500]	BT 0.037 (0.306)	DT 0.001 (0.269)	loss 6.633 (6.670)	prob 2.700 (2.468)	GS 31.938 (32.818)	mem 74.467
Train: [79][1010/1500]	BT 0.037 (0.303)	DT 0.001 (0.267)	loss 6.678 (6.701)	prob 1.965 (2.368)	GS 31.578 (31.880)	mem 74.468
Train: [79][1020/1500]	BT 0.036 (0.304)	DT 0.000 (0.268)	loss 6.432 (6.653)	prob 2.389 (2.388)	GS 34.875 (31.223)	mem 74.472
Train: [79][1030/1500]	BT 0.034 (0.302)	DT 0.001 (0.265)	loss 6.727 (6.652)	prob 2.381 (2.432)	GS 32.562 (31.396)	mem 74.473
Train: [79][1040/1500]	BT 0.039 (0.304)	DT 0.000 (0.267)	loss 6.786 (6.640)	prob 1.766 (2.422)	GS 33.109 (31.646)	mem 74.476
Train: [79][1050/1500]	BT 0.031 (0.301)	DT 0.000 (0.265)	loss 6.661 (6.651)	prob 2.130 (2.419)	GS 35.562 (32.003)	mem 74.477
Train: [79][1060/1500]	BT 0.037 (0.299)	DT 0.001 (0.262)	loss 6.651 (6.658)	prob 2.591 (2.417)	GS 34.281 (31.772)	mem 74.478
Train: [79][1070/1500]	BT 0.029 (0.300)	DT 0.001 (0.264)	loss 6.606 (6.642)	prob 2.159 (2.372)	GS 34.078 (32.174)	mem 74.480
Train: [79][1080/1500]	BT 0.027 (0.298)	DT 0.000 (0.261)	loss 6.766 (6.653)	prob 2.306 (2.288)	GS 34.906 (32.274)	mem 74.480
Train: [79][1090/1500]	BT 0.038 (0.298)	DT 0.001 (0.262)	loss 6.632 (6.641)	prob 2.505 (2.311)	GS 32.766 (32.407)	mem 74.481
Train: [79][1100/1500]	BT 0.038 (0.296)	DT 0.001 (0.260)	loss 6.676 (6.653)	prob 2.162 (2.235)	GS 32.391 (32.573)	mem 74.482
Train: [79][1110/1500]	BT 0.038 (0.294)	DT 0.001 (0.258)	loss 6.503 (6.632)	prob 2.322 (2.260)	GS 35.266 (33.469)	mem 74.484
Train: [79][1120/1500]	BT 0.038 (0.294)	DT 0.001 (0.258)	loss 6.680 (6.656)	prob 1.107 (2.149)	GS 32.250 (33.084)	mem 74.484
Train: [79][1130/1500]	BT 0.038 (0.292)	DT 0.001 (0.256)	loss 6.735 (6.650)	prob 2.098 (2.188)	GS 35.953 (33.270)	mem 74.485
Train: [79][1140/1500]	BT 0.037 (0.293)	DT 0.001 (0.257)	loss 6.625 (6.645)	prob 1.807 (2.205)	GS 32.609 (33.095)	mem 74.485
Train: [79][1150/1500]	BT 0.029 (0.295)	DT 0.000 (0.258)	loss 6.539 (6.639)	prob 2.542 (2.222)	GS 34.438 (33.321)	mem 74.482
Train: [79][1160/1500]	BT 0.034 (0.292)	DT 0.001 (0.256)	loss 6.687 (6.669)	prob 2.417 (2.219)	GS 32.281 (33.327)	mem 74.482
Train: [79][1170/1500]	BT 0.024 (0.294)	DT 0.001 (0.258)	loss 6.592 (6.662)	prob 1.879 (2.104)	GS 32.422 (32.938)	mem 74.481
Train: [79][1180/1500]	BT 0.049 (0.292)	DT 0.003 (0.256)	loss 6.684 (6.643)	prob 2.096 (2.119)	GS 35.875 (33.082)	mem 74.483
Train: [79][1190/1500]	BT 0.064 (0.290)	DT 0.014 (0.254)	loss 6.776 (6.637)	prob 2.265 (2.115)	GS 25.734 (32.924)	mem 74.483
Train: [79][1200/1500]	BT 0.063 (0.292)	DT 0.011 (0.255)	loss 6.697 (6.642)	prob 2.483 (2.044)	GS 33.938 (32.829)	mem 74.484
Train: [79][1210/1500]	BT 0.063 (0.290)	DT 0.002 (0.253)	loss 6.750 (6.666)	prob 2.131 (2.220)	GS 30.250 (31.706)	mem 74.484
Train: [79][1220/1500]	BT 0.053 (0.293)	DT 0.006 (0.256)	loss 6.498 (6.622)	prob 2.775 (2.342)	GS 32.781 (32.404)	mem 74.481
Train: [79][1230/1500]	BT 0.058 (0.291)	DT 0.011 (0.254)	loss 6.601 (6.616)	prob 2.681 (2.384)	GS 37.141 (33.002)	mem 74.482
Train: [79][1240/1500]	BT 0.053 (0.294)	DT 0.006 (0.257)	loss 6.386 (6.610)	prob 2.453 (2.344)	GS 34.719 (32.611)	mem 74.482
Train: [79][1250/1500]	BT 0.039 (0.292)	DT 0.001 (0.255)	loss 6.537 (6.613)	prob 2.140 (2.277)	GS 34.969 (32.601)	mem 74.482
Train: [79][1260/1500]	BT 0.062 (0.291)	DT 0.004 (0.253)	loss 6.602 (6.598)	prob 2.274 (2.321)	GS 32.375 (31.702)	mem 74.483
Train: [79][1270/1500]	BT 0.039 (0.306)	DT 0.001 (0.269)	loss 6.546 (6.616)	prob 2.973 (2.298)	GS 29.828 (31.730)	mem 74.486
Train: [79][1280/1500]	BT 0.026 (0.304)	DT 0.000 (0.267)	loss 6.701 (6.608)	prob 1.785 (2.369)	GS 34.547 (32.574)	mem 74.488
Train: [79][1290/1500]	BT 0.038 (0.304)	DT 0.001 (0.267)	loss 6.656 (6.603)	prob 2.255 (2.374)	GS 35.141 (32.878)	mem 74.490
Train: [79][1300/1500]	BT 0.029 (0.302)	DT 0.001 (0.265)	loss 6.569 (6.608)	prob 2.245 (2.377)	GS 37.391 (32.868)	mem 74.491
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
Train: [79][1310/1500]	BT 0.047 (0.302)	DT 0.014 (0.265)	loss 6.609 (6.625)	prob 2.240 (2.436)	GS 29.109 (32.780)	mem 74.491
Train: [79][1320/1500]	BT 0.053 (0.301)	DT 0.006 (0.263)	loss 6.715 (6.657)	prob 2.019 (2.314)	GS 34.875 (32.641)	mem 74.491
Train: [79][1330/1500]	BT 0.038 (0.299)	DT 0.001 (0.262)	loss 6.755 (6.670)	prob 2.649 (2.419)	GS 35.734 (32.970)	mem 74.491
Train: [79][1340/1500]	BT 0.349 (0.299)	DT 0.311 (0.262)	loss 6.640 (6.652)	prob 2.712 (2.443)	GS 31.047 (32.686)	mem 74.491
Train: [79][1350/1500]	BT 0.037 (0.298)	DT 0.001 (0.261)	loss 6.691 (6.657)	prob 2.319 (2.453)	GS 29.422 (32.912)	mem 74.492
Train: [79][1360/1500]	BT 0.038 (0.299)	DT 0.001 (0.262)	loss 6.570 (6.620)	prob 1.967 (2.645)	GS 34.875 (32.798)	mem 74.521
Train: [79][1370/1500]	BT 0.039 (0.297)	DT 0.001 (0.260)	loss 6.576 (6.620)	prob 2.873 (2.408)	GS 36.203 (32.436)	mem 74.520
Train: [79][1380/1500]	BT 0.039 (0.295)	DT 0.001 (0.258)	loss 6.559 (6.623)	prob 2.515 (2.395)	GS 31.797 (32.269)	mem 74.521
Train: [79][1390/1500]	BT 0.029 (0.297)	DT 0.001 (0.260)	loss 6.591 (6.616)	prob 2.316 (2.383)	GS 33.953 (31.984)	mem 74.521
Train: [79][1400/1500]	BT 0.040 (0.295)	DT 0.001 (0.258)	loss 6.641 (6.618)	prob 2.919 (2.361)	GS 36.859 (32.165)	mem 74.522
Train: [79][1410/1500]	BT 0.053 (0.296)	DT 0.006 (0.259)	loss 6.579 (6.614)	prob 2.506 (2.339)	GS 34.891 (31.356)	mem 74.522
Train: [79][1420/1500]	BT 0.039 (0.295)	DT 0.001 (0.257)	loss 6.715 (6.602)	prob 1.733 (2.222)	GS 31.281 (31.880)	mem 74.523
Train: [79][1430/1500]	BT 0.039 (0.296)	DT 0.001 (0.259)	loss 6.572 (6.606)	prob 2.583 (2.271)	GS 31.344 (32.227)	mem 74.522
Train: [79][1440/1500]	BT 0.039 (0.294)	DT 0.001 (0.257)	loss 6.645 (6.613)	prob 1.750 (2.238)	GS 31.844 (32.357)	mem 74.522
Train: [79][1450/1500]	BT 0.039 (0.293)	DT 0.001 (0.256)	loss 6.620 (6.607)	prob 1.986 (2.255)	GS 37.812 (32.312)	mem 74.522
Train: [79][1460/1500]	BT 0.030 (0.294)	DT 0.000 (0.256)	loss 6.642 (6.627)	prob 2.126 (2.797)	GS 31.531 (32.361)	mem 73.940
Train: [79][1470/1500]	BT 0.030 (0.292)	DT 0.001 (0.255)	loss 6.485 (6.622)	prob 3.067 (2.595)	GS 37.062 (32.236)	mem 73.866
Train: [79][1480/1500]	BT 0.034 (0.292)	DT 0.000 (0.255)	loss 6.414 (6.607)	prob 2.829 (2.547)	GS 34.953 (32.339)	mem 9.394
Train: [79][1490/1500]	BT 0.034 (0.290)	DT 0.000 (0.253)	loss 6.676 (6.603)	prob 1.988 (2.498)	GS 34.906 (32.361)	mem 9.395
Train: [79][1500/1500]	BT 0.034 (0.288)	DT 0.000 (0.251)	loss 6.470 (6.596)	prob 2.302 (2.485)	GS 37.438 (32.290)	mem 9.394
Train: [79][1510/1500]	BT 0.042 (0.288)	DT 0.000 (0.251)	loss 6.242 (6.506)	prob 3.051 (2.537)	GS 35.781 (35.163)	mem 9.321
epoch 79, total time 434.47
==> Saving...
==> Saving...
==> training...
moco1
moco2
moco3
moco4
Train: [80][1/1500]	BT 18.918 (18.918)	DT 18.862 (18.862)	loss 6.386 (6.386)	prob 2.464 (2.464)	GS 35.953 (35.953)	mem 72.882
Train: [80][10/1500]	BT 0.236 (2.474)	DT 0.190 (2.427)	loss 6.353 (6.315)	prob 3.355 (2.753)	GS 37.234 (34.363)	mem 72.981
Train: [80][20/1500]	BT 0.061 (1.298)	DT 0.002 (1.251)	loss 6.684 (6.406)	prob 2.621 (2.597)	GS 34.156 (33.989)	mem 73.009
